report_card_year.x,district_nm.x,school_nm.x,schoolid,schooltypecd.x,tch_retention_18,tch_retention_21,change_over_time,percent_change_over_time
2021,"Charleston County School
District",Pinehurst Elementary,1001112,E,77.3,72.9,-4.3999999999999915,-5.692108667529096
2021,"Aiken County Public
School District",Schofield Middle School,0201028,M,74.2,69.8,-4.400000000000006,-5.929919137466315
2021,Bamberg School District 2,Denmark Olar Elementary,0502010,E,85.9,81.5,-4.400000000000006,-5.122235157159494
2021,"Williston School District
(Barnwell 29)",Williston Elko Middle School,0629008,M,74.5,70.1,-4.400000000000006,-5.906040268456383
2021,"Kershaw County School
District",Camden Middle School,2801014,M,85,80.6,-4.400000000000006,-5.1764705882353015
2021,"School District Of Oconee
County",Blue Ridge Elementary School,3701031,E,86.5,82.1,-4.400000000000006,-5.086705202312145
2021,"Spartanburg School
District Two",Boiling Springs High School,4202012,H,85.5,81.1,-4.400000000000006,-5.1461988304093635
2021,"Rock Hill School District
(York 3)",Mt. Gallant Elementary,4603037,E,94,89.6,-4.400000000000006,-4.6808510638297935
2021,"Dorchester School District
Two",Charles Dubose Middle School,1802016,M,83.2,78.7,-4.5,-5.408653846153846
2021,"The School District Of
Greenville County","League Academy Of Communication
Arts",2301078,M,81.7,77.2,-4.5,-5.507955936352509
2021,Lancaster,Buford Middle,2901028,M,92.3,87.8,-4.5,-4.8754062838569885
2021,"School District Of Pickens
County",West End Elementary,3901028,E,87.8,83.3,-4.5,-5.125284738041003
2021,"Richland School District
Two",Westwood High School,4002100,H,84.8,80.3,-4.5,-5.306603773584905
2021,York School District One,York Comprehensive High School,4601003,H,89.9,85.4,-4.5,-5.005561735261401
2021,"Berkeley County School
District",Berkeley High,0801002,H,88.8,84.2,-4.599999999999994,-5.180180180180174
2021,"School District Five Of
Lexington & Richland
Count","Nursery Road Elementary School-Arts
Magnet",3205047,E,83.6,79,-4.599999999999994,-5.502392344497601
2021,"Chesterfield County
School District",Mcbee Elementary,1301020,E,90.4,85.8,-4.6000000000000085,-5.088495575221248
2021,"School District Of Pickens
County",Central Academy Of The Arts,3901014,E,84.4,79.8,-4.6000000000000085,-5.450236966824654
2021,"Richland School District
One",Bradley Elementary School,4001024,E,82.9,78.3,-4.6000000000000085,-5.548854041013279
2021,"Rock Hill School District
(York 3)",Sullivan Middle School,4603018,M,85.6,80.9,-4.699999999999989,-5.490654205607464
2021,"Abbeville County School
District",Dixie High School,0160003,H,91.4,86.7,-4.700000000000003,-5.142231947483592
2021,"Aiken County Public
School District",Midland Valley High School,0201006,H,84,79.3,-4.700000000000003,-5.595238095238099
2021,"Aiken County Public
School District",Oakwood-Windsor Elementary,0201054,E,83.9,79.2,-4.700000000000003,-5.601907032181171
2021,"Charleston County School
District",Oakland Elementary,1001068,E,84.4,79.7,-4.700000000000003,-5.568720379146922
2021,Clarendon 1,Scott's Branch Middle,1401020,M,67.9,63.2,-4.700000000000003,-6.9219440353461
2021,"Greenwood School
District 50",Northside Middle School,2450003,M,88.7,84,-4.700000000000003,-5.298759864712517
2021,"Beaufort County School
District","Battery Creek High School, Beaufort
County School District",0701004,H,82.5,77.7,-4.799999999999997,-5.818181818181815
2021,"Richland School District
Two",Kelly Mill Med Pro Middle School,4002091,E,83.6,78.8,-4.799999999999997,-5.741626794258369
2021,Florence One Schools,Briggs Elementary School,2101008,E,91.1,86.2,-4.8999999999999915,-5.378704720087807
2021,"Greenwood School
District 50","Dr. Benjamin E. Mays Elementary
School",2450028,E,86.3,81.4,-4.8999999999999915,-5.6778679026651115
2021,"Berkeley County School
District",Boulder Bluff Elementary School,0801014,E,85.8,80.8,-5,-5.827505827505828
2021,"Berkeley County School
District",Devon Forest Elementary School,0801039,E,88.8,83.8,-5,-5.63063063063063
2021,"Charleston County School
District",Hunley Park Elementary,1001046,E,75.4,70.4,-5,-6.63129973474801
2021,"Charleston County School
District",Mt. Pleasant Academy,1001063,E,90.3,85.3,-5,-5.537098560354375
2021,"Charleston County School
District","C. E. Williams Middle School For
Creative And Scientific Arts",1001092,M,80.2,75.2,-5,-6.234413965087281
2021,Horry County Schools,Loris High School,2601008,H,88.6,83.6,-5,-5.643340857787811
2021,"Laurens County School
District 56",Eastside Elementary,3056023,E,88.6,83.6,-5,-5.643340857787811
2021,"Lexington County School
District One",Lexington High School,3201003,H,90.2,85.2,-5,-5.5432372505543235
2021,"Lexington School District
Two",R.H. Fulmer Middle School,3202012,M,87.9,82.9,-5,-5.688282138794084
2021,"Lexington School District
Two",Pine Ridge Middle School,3202026,M,83.1,78.1,-5,-6.01684717208183
2021,"Richland School District
One",Pine Grove Elementary,4001090,E,89.4,84.4,-5,-5.592841163310962
2021,York School District One,Hunter Street Elementary,4601046,E,92.4,87.4,-5,-5.411255411255411
2021,"Anderson School District
Five",Midway Elementary School,0405061,E,91.1,86,-5.099999999999994,-5.59824368825466
2021,"Richland School District
One",Rosewood Elementary School,4001054,E,96.1,91,-5.099999999999994,-5.306971904266384
2021,Florence One Schools,Henry Timrod Elementary School,2101020,E,87.2,82.1,-5.1000000000000085,-5.848623853211018
2021,"Anderson School District
One",Powdersville Elementary School,0401062,E,91.8,86.6,-5.200000000000003,-5.664488017429197
2021,"Charleston County School
District",Stiles Point Elementary,1001084,E,93.9,88.7,-5.200000000000003,-5.537806176783815
2021,"Williston School District
(Barnwell 29)",Williston-Elko High School,0629006,H,71.5,66.2,-5.299999999999997,-7.412587412587408
2021,"Charleston County School
District",James Island Elementary,1001107,E,88.5,83.2,-5.299999999999997,-5.988700564971748
2021,"Charleston County School
District",Meeting Street Elementary,1001200,E,75.6,70.3,-5.299999999999997,-7.010582010582008
2021,"Anderson School District
Three",Starr Elementary,0403026,E,91.1,85.7,-5.3999999999999915,-5.927552140504931
2021,"South Carolina Public
Charter School District","Cape Romain Environmental
Education Charter School",4701019,E,90.6,85.2,-5.3999999999999915,-5.960264900662242
2021,Hampton District One,Fennell Elementary School,2501010,E,82.2,76.8,-5.400000000000006,-6.569343065693438
2021,"Fort Mill School District -
York 4",Riverview Elementary School,4604042,E,91.5,86.1,-5.400000000000006,-5.901639344262302
2021,"Berkeley County School
District",Cane Bay Middle School,0801052,M,82.4,76.9,-5.5,-6.674757281553398
2021,Saluda,Saluda Elementary School,4101006,E,76,70.5,-5.5,-7.236842105263158
2021,"Spartanburg School
District Four",Woodruff Middle School,4204035,M,94.7,89.2,-5.5,-5.807814149947201
2021,"Fort Mill School District -
York 4",Orchard Park Elementary,4604051,E,81,75.5,-5.5,-6.790123456790123
2021,"Lexington County School
District One",Forts Pond Elementary,3201064,E,90.8,85.2,-5.599999999999994,-6.1674008810572625
2021,"The School District Of
Greenville County",Ellen Woodside,2301100,E,89.1,83.4,-5.699999999999989,-6.397306397306385
2021,"Anderson School District
One",West Pelzer Elementary School,0401009,E,90.9,85.2,-5.700000000000003,-6.270627062706273
2021,Anderson District 4,Pendleton High School,0404027,H,87.5,81.8,-5.700000000000003,-6.514285714285717
2021,Dillon School District Four,Gordon Elementary School,1704009,E,84,78.3,-5.700000000000003,-6.785714285714289
2021,Clarendon 3,Walker Gamble Elementary School,1403019,E,92.5,86.7,-5.799999999999997,-6.2702702702702675
2021,"The School District Of
Greenville County",Tigerville Elementary,2301090,E,88,82.2,-5.799999999999997,-6.590909090909087
2021,"The School District Of
Greenville County",Robert E. Cashion Elementary,2301113,E,84.7,78.9,-5.799999999999997,-6.847697756788662
2021,Horry County Schools,Ocean Drive Elementary School,2601066,E,93.6,87.8,-5.799999999999997,-6.196581196581194
2021,"Aiken County Public
School District",East Aiken School Of The Arts,0201027,E,88.4,82.6,-5.800000000000011,-6.561085972850692
2021,"Georgetown County
School District",Sampit Elementary,2201023,E,90.4,84.6,-5.800000000000011,-6.415929203539836
2021,"Charleston County School
District",Mitchell Elementary,1001060,E,83.1,77.2,-5.8999999999999915,-7.099879663056549
2021,"The School District Of
Greenville County",Heritage Elementary School,2301107,E,88.9,83,-5.900000000000006,-6.6366704161979815
2021,"Lexington School District
Two",Northside Middle School,3202020,M,84.2,78.3,-5.900000000000006,-7.007125890736349
2021,"Georgetown County
School District",Carver Bay High School,2201026,H,87.1,81.1,-6,-6.888633754305397
2021,"The School District Of
Greenville County","Blue Ridge Middle School
",2301106,M,93,87,-6,-6.451612903225806
2021,"Lexington School District
Two",Airport High School,3202009,H,90.6,84.6,-6,-6.622516556291391
2021,"Richland School District
One",W.A. Perry Middle School,4001067,M,84.3,78.3,-6,-7.11743772241993
2021,"Charleston County School
District",Stono Park Elementary,1001085,E,76.6,70.5,-6.099999999999994,-7.963446475195815
2021,"Cherokee County School
District 1",Gaffney High School,1101003,H,91.2,85.1,-6.1000000000000085,-6.68859649122808
2021,"School District Of Pickens
County",Clemson Elementary School,3901023,E,90.7,84.6,-6.1000000000000085,-6.725468577728785
2021,"Richland School District
One",Horrell Hill Elementary School,4001041,E,82.7,76.4,-6.299999999999997,-7.617896009673515
2021,"Lexington County School
District One",White Knoll Elementary,3201049,E,89.4,83.1,-6.300000000000011,-7.046979865771824
2021,Horry County Schools,Aynor Middle School,2601057,M,92.9,86.5,-6.400000000000006,-6.889128094725518
2021,"Richland School District
Two",E. L. Wright Middle School,4002078,E,82,75.6,-6.400000000000006,-7.804878048780495
2021,"Fort Mill School District -
York 4",Tega Cay Elementary,4604058,E,90.5,84.1,-6.400000000000006,-7.071823204419895
2021,"Berkeley County School
District",Macedonia Middle,0801037,M,89.3,82.8,-6.5,-7.278835386338186
2021,"Charleston County School
District","St. Andrew's School Of Math And
Science",1001082,E,93.2,86.7,-6.5,-6.974248927038626
2021,Florence One Schools,South Florence High School,2101004,H,89.7,83.2,-6.5,-7.246376811594203
2021,"Georgetown County
School District",Carvers Bay Middle,2201027,M,68.3,61.8,-6.5,-9.51683748169839
2021,"The School District Of
Greenville County",Welcome Elementary,2301095,E,85.2,78.7,-6.5,-7.629107981220656
2021,"Rock Hill School District
(York 3)",Northside Elementary,4603029,E,88.9,82.4,-6.5,-7.311586051743532
2021,"The School District Of
Greenville County",Bell's Crossing,2301112,E,93.8,87.2,-6.599999999999994,-7.036247334754791
2021,"Fort Mill School District -
York 4",Gold Hill Elementary School,4604048,E,87.3,80.7,-6.599999999999994,-7.560137457044667
2021,Florence One Schools,Greenwood Elementary School,2101011,E,87.9,81.3,-6.6000000000000085,-7.5085324232082
2021,"Cherokee County School
District 1",Draytonville Elementary School,1101010,E,94.1,87.4,-6.699999999999989,-7.120085015940478
2021,"Anderson School District
Three",Crescent High School,0403022,H,83.2,76.5,-6.700000000000003,-8.052884615384619
2021,"The School District Of
Greenville County",Monarch,2301120,E,85.2,78.5,-6.700000000000003,-7.863849765258219
2021,"Anderson School District
Two",Honea Path Middle School,0402019,M,87,80.2,-6.799999999999997,-7.816091954022985
2021,"Charleston County School
District",Orange Grove Charter School,1001618,E,94.5,87.7,-6.799999999999997,-7.195767195767193
2021,"Spartanburg County
School District Six",Fairforest Elementary School,4206058,E,92.6,85.7,-6.8999999999999915,-7.451403887688976
2021,"Berkeley County School
District",College Park Middle,0801032,M,88.7,81.8,-6.900000000000006,-7.779030439684336
2021,"Anderson School District
Five",Whitehall Elementary School,0405059,E,83.1,76.1,-7,-8.42358604091456
2021,"Cherokee County School
District 1",Alma Elementary School,1101005,E,88.3,81.3,-7,-7.9275198187995475
2021,"Dorchester School District
Two",Gregg Middle School,1802022,M,87,80,-7,-8.045977011494253
2021,Florence One Schools,Theodore Lester Elementary,2101013,E,86.2,79.2,-7,-8.120649651972158
2021,"Fort Mill School District -
York 4",Springfield Elementary School,4604052,E,89,82,-7,-7.865168539325842
2021,"Florence School District
Three","Florence School District 3; Dr. Ronald
E. Mcnair Junior High Scho",2103053,M,61.4,54.3,-7.100000000000001,-11.563517915309449
2021,"Richland School District
Two",Dent Middle School,4002072,M,87.7,80.6,-7.1000000000000085,-8.095781071835813
2021,"Rock Hill School District
(York 3)",Saluda Trail Middle School,4603038,M,86.6,79.4,-7.199999999999989,-8.31408775981523
2021,"Georgetown County
School District",Kensington Elementary School,2201014,E,91.7,84.5,-7.200000000000003,-7.851690294438389
2021,"The School District Of
Greenville County",Greenbrier Elementary,2301101,E,87.2,80,-7.200000000000003,-8.256880733944957
2021,"Lexington School District
Four",Swansea High School,3204034,H,77.9,70.7,-7.200000000000003,-9.242618741976896
2021,"Rock Hill School District
(York 3)",Independence Elementary School,4603036,E,84.6,77.3,-7.299999999999997,-8.62884160756501
2021,"Anderson School District
Five",Centerville Elementary School,0405044,E,88.1,80.7,-7.3999999999999915,-8.399545970488074
2021,"The School District Of
Greenville County",Hillcrest Middle School,2301011,M,89.8,82.4,-7.3999999999999915,-8.24053452115812
2021,"Lee County School
District",West Lee Elementary School,3101012,E,61,53.6,-7.399999999999999,-12.131147540983605
2021,"Aiken County Public
School District",Greendale Elementary,0201030,E,80.5,73.1,-7.400000000000006,-9.19254658385094
2021,"Lexington School District
Two",Saluda River Academy For The Arts,3202023,E,84.7,77.3,-7.400000000000006,-8.736717827626924
2021,"Anderson School District
One",Wren Middle School,0401008,M,94.5,87,-7.5,-7.936507936507936
2021,"Chesterfield County
School District",Long Middle School,1301005,M,89.1,81.6,-7.5,-8.417508417508419
2021,"Richland School District
Two",Windsor Elementary,4002077,E,85.2,77.7,-7.5,-8.80281690140845
2021,"Rock Hill School District
(York 3)",Northwestern High School,4603016,H,91.1,83.6,-7.5,-8.232711306256862
2021,Clarendon 1,Scott's Branch High,1401001,H,74,66.4,-7.599999999999994,-10.270270270270263
2021,"Spartanburg School
District Seven","The Cleveland Academy Of
Leadership",4207077,E,88.6,81,-7.599999999999994,-8.577878103837467
2021,"Fort Mill School District -
York 4",Doby's Bridge Elementary School,4604059,E,85.3,77.7,-7.599999999999994,-8.909730363423206
2021,"Aiken County Public
School District",Gloverville Elementary School,0201029,E,87.2,79.6,-7.6000000000000085,-8.715596330275238
2021,"Aiken County Public
School District",Mossy Creek Elementary School,0201058,E,91.2,83.6,-7.6000000000000085,-8.333333333333343
2021,"Berkeley County School
District",Cainhoy Elementary School,0801015,E,73.4,65.8,-7.6000000000000085,-10.354223433242518
2021,"Georgetown County
School District",Andrews Elementary School,2201008,E,94.5,86.8,-7.700000000000003,-8.148148148148152
2021,"The School District Of
Greenville County",Skyland Elementary School,2301083,E,96.3,88.6,-7.700000000000003,-7.995846313603326
2021,"School District Of Oconee
County",Ravenel Elementary School,3701017,E,91.5,83.8,-7.700000000000003,-8.41530054644809
2021,"Lexington County School
District One",Deerfield Elementary School,3201070,E,82.6,74.8,-7.799999999999997,-9.443099273607745
2021,"Spartanburg County
School District Six",L. E. Gable Middle School,4206056,M,91.1,83.3,-7.799999999999997,-8.562019758507132
2021,"The School District Of
Greenville County",Lake Forest Elementary School,2301063,E,91.9,84.1,-7.800000000000011,-8.487486398258989
2021,"The School District Of
Greenville County",Brushy Creek Elementary School,2301039,E,88.6,80.7,-7.8999999999999915,-8.916478555304732
2021,"Jasper County School
District",Hardeeville-Ridgeland Middle School,2701012,M,76.8,68.9,-7.8999999999999915,-10.286458333333323
2021,Florence One Schools,Mclaurin Elementary,2101012,E,91.4,83.4,-8,-8.752735229759299
2021,"Greenwood School
District 50",Mathews Elementary School,2450011,E,88.7,80.7,-8,-9.019165727170236
2021,Lancaster,Lancaster High School,2901008,H,91,83,-8,-8.791208791208792
2021,"Lexington County School
District One",Lexington Elementary School,3201007,E,88.2,80.2,-8,-9.070294784580499
2021,"Rock Hill School District
(York 3)",Finley Road Elementary School,4603026,E,81.2,73.2,-8,-9.852216748768472
2021,"Cherokee County School
District 1",John E. Ewing Middle School,1101002,M,92.6,84.5,-8.099999999999994,-8.747300215982715
2021,"Rock Hill School District
(York 3)",Rawlinson Road Middle School,4603019,M,83.8,75.7,-8.099999999999994,-9.665871121718371
2021,"Lexington County School
District One",Pleasant Hill Middle School,3201061,M,88.4,80.3,-8.100000000000009,-9.162895927601818
2021,"Charleston County School
District",Greg Mathis Charter High,1001615,H,73.3,65.1,-8.200000000000003,-11.18690313778991
2021,"Cherokee County School
District 1",Goucher Elementary School,1101012,E,94.2,86,-8.200000000000003,-8.704883227176223
2021,"Anderson School District
Five",Anderson Five Charter School,0405601,H,100,91.7,-8.299999999999997,-8.299999999999997
2021,"Chester County School
District",Great Falls Elementary School,1201011,E,83.3,75,-8.299999999999997,-9.963985594237693
2021,"Beaufort County School
District",Broad River Elementary School,0701010,E,88.7,80.3,-8.400000000000006,-9.470124013528755
2021,"Dorchester School District
Two",Newington Elementary School,1802013,E,87.5,79.1,-8.400000000000006,-9.600000000000007
2021,"Aiken County Public
School District",Byrd Elementary,0201021,E,89.1,80.6,-8.5,-9.539842873176207
2021,"Charleston County School
District",Moultrie Middle,1001065,M,91.1,82.6,-8.5,-9.330406147091109
2021,"Kershaw County School
District",Blaney Elementary School,2801012,E,93.3,84.8,-8.5,-9.110396570203644
2021,"School District Of Pickens
County",Pickens Middle School,3901007,M,84.7,76.2,-8.5,-10.035419126328216
2021,"The School District Of
Greenville County",Ralph Chandler Middle,2301118,M,85.2,76.6,-8.600000000000009,-10.093896713615033
2021,"The School District Of
Greenville County",Fountain Inn Elementary School,2301058,E,85.7,77,-8.700000000000003,-10.151691948658112
2021,"The School District Of
Greenville County",Crestview Elementary School,2301047,E,87.6,78.8,-8.799999999999997,-10.04566210045662
2021,"Richland School District
Two",Polo Road Elementary School,4002094,E,83.3,74.5,-8.799999999999997,-10.564225690276107
2021,"The School District Of
Greenville County",Sevier Middle School,2301086,M,84.4,75.6,-8.800000000000011,-10.426540284360202
2021,"Charleston County School
District",Murray-Lasaine Montessori,1001066,E,78.8,69.9,-8.899999999999991,-11.294416243654812
2021,"School District Five Of
Lexington & Richland
Count",Crossroads Intermediate School,3205046,M,92.6,83.7,-8.899999999999991,-9.611231101511871
2021,"Beaufort County School
District",Lady's Island Middle School,0701001,M,79.6,70.6,-9,-11.306532663316583
2021,"Rock Hill School District
(York 3)",Belleview Elementary School,4603020,E,84.8,75.8,-9,-10.61320754716981
2021,"School District Of Pickens
County",Liberty Elementary,3901022,E,79.3,70.2,-9.099999999999994,-11.475409836065568
2021,Lancaster,A. R. Rucker Middle School,2901003,M,77.6,68.4,-9.199999999999989,-11.85567010309277
2021,"School District Of
Newberry County",Little Mountain Elementary School,3601010,E,92.2,83,-9.200000000000003,-9.978308026030373
2021,"Colleton County School
District",Forest Hills Elementary School,1501012,E,82,72.7,-9.299999999999997,-11.341463414634143
2021,"Greenwood School
District 52",Edgewood Middle School,2452026,M,94.3,84.9,-9.399999999999991,-9.968186638388115
2021,"Georgetown County
School District",Maryville Elementary,2201015,E,90.2,80.8,-9.400000000000006,-10.421286031042134
2021,Lancaster,Harrisburg Elementary School,2901030,E,87.4,78,-9.400000000000006,-10.75514874141877
2021,Florence One Schools,Williams Middle School,2101005,M,82.7,73.2,-9.5,-11.487303506650544
2021,Lancaster,Indian Land Elementary School,2901021,E,91.3,81.8,-9.5,-10.405257393209201
2021,Florence One Schools,Lucy T. Davis Elementary School,2101051,E,89.5,79.9,-9.599999999999994,-10.726256983240217
2021,"The School District Of
Greenville County",Paris Elementary School,2301076,E,93.6,84,-9.599999999999994,-10.25641025641025
2021,"Richland School District
One",Mill Creek Elementary School,4001047,E,86,76.4,-9.599999999999994,-11.162790697674412
2021,"Aiken County Public
School District",Silver Bluff High School,0201001,H,88.4,78.8,-9.600000000000009,-10.85972850678734
2021,"South Carolina Public
Charter School District",Sc Whitmore School,4701014,H,100,90.2,-9.799999999999997,-9.799999999999997
2021,"Lexington County School
District One",Oak Grove Elementary School,3201009,E,95.9,86.1,-9.800000000000011,-10.218978102189793
2021,"Clover School District
(York 2)",Bethany Elementary,4602011,E,94.4,84.5,-9.900000000000006,-10.487288135593225
2021,"Darlington County School
District","Brockington Elementary Magnet
School",1601013,E,80.5,70.5,-10,-12.422360248447205
2021,"The School District Of
Greenville County",Woodmont Middle School,2301052,M,86.1,76.1,-10,-11.614401858304298
2021,"Jasper County School
District",Ridgeland-Hardeeville High School,2701013,H,82.4,72.4,-10,-12.135922330097086
2021,"The School District Of
Greenville County",Mauldin Middle School,2301110,M,87.5,77.4,-10.099999999999994,-11.542857142857137
2021,"Richland School District
One",A.J. Lewis Greenview Elementary,4001038,E,95.2,85.1,-10.100000000000009,-10.609243697479
2021,Lancaster,Indian Land Middle School,2901029,M,88.8,78.6,-10.200000000000003,-11.48648648648649
2021,"Anderson School District
Five",Varennes Elementary School,0405055,E,69.1,58.7,-10.399999999999991,-15.050651230101291
2021,"Charleston County School
District",Charleston Development Academy,1001612,E,89.3,78.9,-10.399999999999991,-11.646136618141089
2021,"Aiken County Public
School District",Warrenville Elementary,0201052,E,91.5,81,-10.5,-11.475409836065573
2021,"Berkeley County School
District",J. K. Gourdin Elementary,0801020,E,73.7,63,-10.700000000000003,-14.518317503392133
2021,"Marion County School
District",Marion Intermediate School,3410004,E,78.8,68,-10.799999999999997,-13.705583756345174
2021,"The School District Of
Greenville County",Mitchell Road Elementary,2301068,E,89,78.1,-10.900000000000006,-12.24719101123596
2021,"Fort Mill School District -
York 4",Sugar Creek Elementary,4604056,E,91.7,80.8,-10.900000000000006,-11.886586695747008
2021,"The School District Of
Greenville County",Bryson Elementary School,2301040,E,92.8,81.8,-11,-11.85344827586207
2021,"Richland School District
One",Brockman Elementary,4001094,E,98.5,87.5,-11,-11.16751269035533
2021,"Lexington County School
District One",Lexington Middle School,3201010,M,90.3,79.2,-11.099999999999994,-12.292358803986705
2021,"Charleston County School
District","Pattison's Academy For
Comprehensive Education",1001628,E,61.1,50,-11.100000000000001,-18.166939443535192
2021,"Aiken County Public
School District",Jefferson Elementary,0201005,E,94.4,83.2,-11.200000000000003,-11.864406779661019
2021,"The School District Of
Greenville County",Tanglewood Middle School,2301088,M,80.7,69.5,-11.200000000000003,-13.87856257744734
2021,"Richland School District
One",Pendergrass-Fairwold School,4001905,E,85.3,74.1,-11.200000000000003,-13.130128956623684
2021,Florence 4,Brockington Elementary,2104043,E,65.6,54.3,-11.299999999999997,-17.22560975609756
2021,"Dorchester School District
Two",River Oaks Middle School,1802026,M,88.4,77,-11.400000000000006,-12.895927601809962
2021,"The School District Of
Greenville County",Chandler Creek Elementary School,2301109,E,88.4,77,-11.400000000000006,-12.895927601809962
2021,"Williston School District
(Barnwell 29)",Kelly Edwards Elementary School,0629007,E,77,65.5,-11.5,-14.935064935064934
2021,"Charleston County School
District",W.B. Goodwin Elementary,1001042,E,87.1,75.6,-11.5,-13.203214695752012
2021,"The School District Of
Greenville County",Beck International Academy,2301029,M,87.5,76,-11.5,-13.142857142857142
2021,"Florence School District
Three",J. C. Lynch Elementary School,2103036,E,85.6,74,-11.599999999999994,-13.551401869158871
2021,"Georgetown County
School District",Brown's Ferry Elementary School,2201009,E,84.8,73.2,-11.599999999999994,-13.679245283018862
2021,"Marlboro County School
District",Bennettsville Intermediate School,3501029,E,82.1,70.5,-11.599999999999994,-14.129110840438482
2021,"Beaufort County School
District",Mossy Oaks Elementary School,0701015,E,89,77.3,-11.700000000000003,-13.14606741573034
2021,"The School District Of
Greenville County",Gateway Elementary School,2301027,E,95.6,83.8,-11.799999999999997,-12.343096234309622
2021,Lancaster,South Middle,2901010,M,86.1,74.3,-11.799999999999997,-13.70499419279907
2021,"Richland School District
One",William S. Sandel Elementary School,4001059,E,89.5,77.6,-11.900000000000006,-13.296089385474867
2021,"Fort Mill School District -
York 4",Fort Mill High School,4604036,H,92,80.1,-11.900000000000006,-12.934782608695658
2021,"The School District Of
Greenville County",Sue Cleveland Elementary School,2301043,E,86.5,74.5,-12,-13.872832369942195
2021,"The School District Of
Greenville County",Grove Elementary School,2301104,E,83.4,71.4,-12,-14.388489208633093
2021,"Spartanburg School
District 5",Berry Shoals Intermediate School,4205091,E,95.1,82.9,-12.199999999999989,-12.828601472134585
2021,"Berkeley County School
District",Hanahan Elementary School,0801044,E,89.9,77.7,-12.200000000000003,-13.5706340378198
2021,"Florence School District
Three","Olanta Creative Arts And Science
Magnet School",2103037,E,89.7,77.4,-12.299999999999997,-13.712374581939796
2021,"Marlboro County School
District",Mccoll Elementary Middle School,3501020,E,90.4,78.1,-12.300000000000011,-13.6061946902655
2021,"The School District Of
Greenville County",Plain Elementary School,2301046,E,92.4,79.9,-12.5,-13.528138528138529
2021,"The School District Of
Greenville County",Sara Collins Elementary,2301044,E,93.1,80.5,-12.599999999999994,-13.53383458646616
2021,"Charleston County School
District",Pepperhill Elementary,1001077,E,75,62.4,-12.600000000000001,-16.8
2021,"Charleston County School
District",Buist Academy,1001094,E,92.2,79.6,-12.600000000000009,-13.665943600867688
2021,Florence One Schools,Savannah Grove Elementary School,2101018,E,88.8,76.1,-12.700000000000003,-14.301801801801805
2021,"Dorchester School District
Two",Windsor Hill Arts Infused Elementary,1802019,E,87.9,75.1,-12.800000000000011,-14.562002275312869
2021,"The School District Of
Greenville County",Slater Marietta Elementary School,2301084,E,88.9,76.1,-12.800000000000011,-14.398200224971891
2021,Allendale County Schools,Allendale Fairfax High School,0301001,H,85.4,72.3,-13.100000000000009,-15.339578454332562
2021,"Beaufort County School
District",Beaufort Middle School,0701028,M,77.8,64.6,-13.200000000000003,-16.966580976863757
2021,"The School District Of
Greenville County",Bethel Elementary School,2301037,E,94,80.7,-13.299999999999997,-14.148936170212764
2021,"Spartanburg School
District 5",James F. Byrnes High School,4205043,H,85.3,72,-13.299999999999997,-15.592028135990619
2021,Dorchester District Four,Clay Hill Elementary School,1804021,E,94.7,81.1,-13.600000000000009,-14.361140443505816
2021,"The School District Of
Greenville County",Bryson Middle,2301024,M,86.7,73.1,-13.600000000000009,-15.68627450980393
2021,"Lexington School District
Four",Frances Mack Intermediate School,3204035,E,82.8,69,-13.799999999999997,-16.666666666666664
2021,Anderson District 4,La France Elementary School,0404031,E,92.7,78.4,-14.299999999999997,-15.42610571736785
2021,"Berkeley County School
District",Cross High School,0801006,H,83.1,68.8,-14.299999999999997,-17.20818291215403
2021,"Rock Hill School District
(York 3)",Rosewood Elementary School,4603032,E,76.1,61.8,-14.299999999999997,-18.79106438896189
2021,"Marlboro County School
District",Bleheim Middle School Of Discovery,3501027,M,76.5,61.8,-14.700000000000003,-19.215686274509807
2021,"Richland School District
One",Logan Elementary School,4001045,E,100,85.1,-14.900000000000006,-14.900000000000006
2021,"The School District Of
Greenville County",Westcliffe Elementary,2301098,E,90.7,75.6,-15.100000000000009,-16.648291069459766
2021,"The School District Of
Greenville County",Mauldin Elementary School,2301067,E,90.1,74.9,-15.199999999999989,-16.870144284128735
2021,"Richland School District
One",Arden Elementary School,4001020,E,82.7,67.5,-15.200000000000003,-18.379685610640873
2021,"Georgetown County
School District",Rosemary Middle School,2201022,M,78.2,62.4,-15.800000000000004,-20.20460358056266
2021,"The School District Of
Greenville County",East North Street Academy,2301054,E,85.9,70.1,-15.800000000000011,-18.39348079161817
2021,"Rock Hill School District
(York 3)",Ebinport Elementary,4603023,E,87.3,71.4,-15.899999999999991,-18.21305841924398
2021,"The School District Of
Greenville County",Alexander Elementary,2301028,E,82.9,66.7,-16.200000000000003,-19.5416164053076
2021,"Cherokee County School
District 1",B. D. Lee Elementary School,1101015,E,92.9,76.6,-16.30000000000001,-17.54574811625405
2021,"Richland School District
Two",Richland Two Charter High,4002600,H,100,83.3,-16.700000000000003,-16.700000000000003
2021,Florence One Schools,Wallace Gregg Elementary,2101021,E,79.3,62.5,-16.799999999999997,-21.185372005044133
2021,"The School District Of
Greenville County",Berea Middle School,2301042,M,87.8,70.8,-17,-19.362186788154897
2021,"Richland School District
One",Richland One Charter Middle College,4001601,H,77.1,60,-17.099999999999994,-22.17898832684824
2021,"Charleston County School
District",Carolina Voyager Charter,1001629,E,92.6,75.4,-17.19999999999999,-18.57451403887688
