district_id,district_alt,total_actively_enrolled_students,gender_female,gender_male,gender_missing,black_or_african_american,white,pupils_in_poverty,year,percent_pov_given,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,percent_in_poverty,report_card_year,district,school,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,supername,chair,teacher_count
1601999,Darlington 01,9904,4918,4986,0.0,5013,3830,7658.0,2019,,1061,49.65670436187399,50.34329563812601,0.0,50.6159127625202,38.67124394184168,10.712843295638129,77.32229402261711,2021.0,Darlington County School District,Darlington County School District,D,120 E Smith Avenue,Darlington,SC,29532.0,PK-12,9239.0,843-398-5100,www.darlington.k12.sc.us,Dr. Timothy Newman,Dr. Timothy Newman,Warren Jeffords,660.0
1703999,Dillon 03,1575,749,826,0.0,501,938,1124.0,2019,,136,47.55555555555556,52.44444444444445,0.0,31.80952380952381,59.55555555555555,8.634920634920636,71.36507936507937,2021.0,Dillon School District Three,Dillon School District Three,D,205 King Street,Lattta,SC,29565.0,PK-12,1546.0,843-752-7101,www.dillon3.k12.sc.us,"Dr John M. Kirby, Jr.","Dr John M. Kirby, Jr.",Kyle Berry,77.0
1704999,Dillon 04,4030,1997,2033,0.0,2360,1131,3740.0,2019,,539,49.55334987593052,50.44665012406948,0.0,58.56079404466501,28.064516129032256,13.37468982630273,92.80397022332508,2021.0,Dillon School District Four,Dillon School District Four,D,1738 Highway 301 North,Dillon,SC,29536.0,PK-12,3901.0,843-774-1200,www.dillon.k12.sc.us,D. Ray Rogers,D. Ray Rogers,"Earl Gleason, Jr.",236.0
1802999,Dorchester 02,25972,12763,13209,0.0,7497,13945,13175.0,2019,,4530,49.141383027876174,50.85861697212383,0.0,28.86570152471893,53.69243801016479,17.441860465116278,50.727706761127365,2021.0,Dorchester School District Two,Dorchester School District Two,D,115 Devon Road,Summerville,SC,29483.0,PK-12,24684.0,843-873-2901,https://www.ddtwo.org,Joseph R. Pye,Joseph R. Pye,Tanya Robinson/Gail Hughes,1596.0
1804999,Dorchester 04,2258,1069,1189,0.0,1036,968,1697.0,2019,,254,47.34278122232064,52.65721877767936,0.0,45.881310894596986,42.86979627989371,11.2488928255093,75.15500442869796,2021.0,Dorchester District Four,Dorchester District Four,D,500 Ridge St.,St. George,SC,29477.0,PK-12,2101.0,843-563-4535,https://www.dorchester4.k12.sc.us/home,Dr. Kelvin Wymbs,Dr. Kelvin Wymbs,Mrs. Phyllis Hughes,154.0
1901999,Edgefield 01,3333,1637,1696,0.0,1289,1652,2139.0,2019,,392,49.11491149114912,50.885088508850885,0.0,38.67386738673868,49.56495649564957,11.76117611761176,64.17641764176417,2021.0,Edgefield County School District,Edgefield County School District,D,3 Par Drive,Johnston,SC,29832.0,PK-12,3207.0,803-275-4601,https://ecsd.edgefield.k12.sc.us/,Dr. Kevin L. O’Gorman,Dr. Kevin L. O’Gorman,Mrs. Robin Ball,249.0
2001999,Fairfield 01,2573,1274,1299,0.0,2181,261,2223.0,2019,,131,49.5141857753595,50.4858142246405,0.0,84.764865915274,10.143801010493588,5.091333074232414,86.39720171006607,2021.0,Fairfield County School District,Fairfield County School District,D,1226 US Highway 321 By-Pass south,Winnsboro,SC,29180.0,PK-12,2414.0,803-635-4607,https://www.fairfield1.org/,Dr. J.R. Green,Dr. J.R. Green,Henry Miller,255.0
2101999,Florence 01,15903,7881,8022,0.0,8518,5928,10745.0,2019,,1457,49.5566874174684,50.4433125825316,0.0,53.56222096459787,37.27598566308244,9.161793372319687,67.56586807520594,2021.0,Florence One Schools,Florence One Schools,D,319 South Irby Street,Florence,SC,29501.0,PK-12,15186.0,843-669-4141,www.f1s.org,Richard O'Malley,Richard O'Malley,Porter Stewart,1165.0
2102999,Florence 02,1141,552,589,0.0,400,636,821.0,2019,,105,48.37861524978089,51.6213847502191,0.0,35.056967572305,55.740578439964935,9.202453987730062,71.954425942156,2021.0,Florence County School District 2,Florence County School District 2,D,2121 South Pamplico Highway,Pamplico,SC,29583.0,PK-12,1094.0,843-493-2502,https://www.fsd2.org/,"Neal Vincent, Ed.D.","Neal Vincent, Ed.D.",Mr. Robert Singletary,71.0
2103999,Florence 03,3366,1672,1694,0.0,2167,929,2970.0,2019,,270,49.673202614379086,50.326797385620914,0.0,64.37908496732027,27.59952465834819,8.021390374331553,88.23529411764706,2021.0,Florence School District Three,Florence School District Three,D,125 S. Blanding St,Lake City,SC,29560.0,PK-12,3263.0,843-374-8652,125 S. Blanding St,Dr. Laura Hickson,Dr. Laura Hickson,Barbara Bryant,232.0
2104999,Florence 04,705,347,358,0.0,564,53,644.0,2019,,88,49.219858156028366,50.78014184397163,0.0,80.0,7.5177304964539005,12.4822695035461,91.34751773049643,2021.0,Florence 4,Florence 4,D,304 Kemper Street  ,Timmonsville,SC,29161.0,PK-12,681.0,843-346-3956,www.florence4.k12.sc.us,Dan Strickland,Teresa Gamble - Executive District Administrator,Lille Joe,43.0
2105999,Florence 05,1205,594,611,0.0,332,788,837.0,2019,,85,49.29460580912863,50.70539419087137,0.0,27.55186721991701,65.39419087136929,7.053941908713693,69.46058091286307,2021.0,Florence School District Five,Florence School District Five,D,156 East Marion Street,Johnsonville,SC,29555.0,PK-12,1180.0,843-386-2358,https://www.fsd5.org/,Randy Smiley,Randy Smiley,Faith Truesdale,86.0
2201999,Georgetown 01,9263,4530,4733,0.0,4055,4552,6278.0,2019,,656,48.90424268595488,51.09575731404512,0.0,43.77631436899493,49.14174673431933,7.081938896685738,67.77501889236748,2021.0,Georgetown County School District,Georgetown County School District,D,2018 Church Street,Georgetown,SC,29440.0,PK-12,8479.0,843-436-7000,www.gcsd.k12.sc.us,Mr. Keith Price,Mr. Keith Price,Mr. Jim Dumm,645.0
2301999,Greenville 01,75997,37015,38982,0.0,17088,40675,41117.0,2019,,18234,48.70586996855139,51.29413003144862,0.0,22.48509809597748,53.52184954669264,23.99305235732989,54.103451452031,2021.0,The School District Of Greenville County,The School District Of Greenville County,D,301 E. Camperdown Way,Greenville,SC,29601.0,PK-12,74094.0,864-355-3100,www.greenville.k12.sc.us,"W. Burke Royster, PhD","W. Burke Royster, PhD",Lynda Leventis-Wells,5032.0
2450999,Greenwood 50,8749,4326,4423,0.0,3674,3488,6403.0,2019,,1587,49.44565093153504,50.554349068464965,0.0,41.99337067093382,39.86741341867642,18.13921591038976,73.185506915076,2021.0,Greenwood School District 50,Greenwood School District 50,D,1855 Calhoun Road,Greenwood,SC,29649.0,PK-12,8646.0,864-941-5400,www.gwd50.org,Dr. Steve Glenn,Dr. Steve Glenn,Ken Cobb,614.0
2451999,Greenwood 51,960,455,505,0.0,148,710,706.0,2019,,102,47.39583333333333,52.60416666666666,0.0,15.416666666666668,73.95833333333334,10.625,73.54166666666667,2021.0,Ware Shoals School District 51,Ware Shoals School District 51,D,56 S Greenwood Ave,Ware Shoals,SC,29692.0,PK-12,934.0,8644567496,www.gwd51.org,Dr. Fay Sprouse,Dr. Fay Sprouse,Mr. Shanon Calvert,66.0
2452999,Greenwood 52,1546,737,809,0.0,352,1096,958.0,2019,,98,47.67141009055628,52.32858990944372,0.0,22.76843467011643,70.89262613195343,6.338939197930142,61.96636481241915,2021.0,Greenwood School District 52,Greenwood School District 52,D,605 Johnston Road,Ninety Six,SC,29666.0,PK-12,1492.0,864-543-3100,www.greenwood52.org,Dr. Rex S. Ward,Dr. Rex S. Ward,Mr. Jeff Chapman,104.0
2501999,Hampton 01,2197,1087,1110,0.0,1158,922,1718.0,2019,,117,49.47655894401456,50.52344105598543,0.0,52.70823850705507,41.96631770596267,5.325443786982249,78.19754210286754,2021.0,Hampton District One,Hampton District One,D,372 E Pine Street,Varnville,SC,29944.0,PK-12,1948.0,803-943-4576,www.hampton1.org,Dr. Ronald Wilcox,Dr. Ronald Wilcox,"Phillip Strother, Sr.",142.0
2502999,Hampton 02,684,336,348,0.0,647,5,624.0,2019,,32,49.122807017543856,50.877192982456144,0.0,94.5906432748538,0.7309941520467835,4.678362573099415,91.2280701754386,2021.0,Hampton 2,Hampton 2,D,,,,,PK-12,645.0,,,,,,47.0
2601999,Horry 01,44673,21607,23066,0.0,8258,27255,29109.0,2019,,9159,48.3670225863497,51.6329774136503,0.0,18.485438631835784,61.01000604391914,20.50231683567256,65.1601638573635,2021.0,Horry County Schools,Horry County Schools,D,335 Four Mile Road,Conway,SC,29577.0,PK-12,44479.0,843-488-6700,www.horrycountyschools.net,Dr. Rick Maxey,Dr. Rick Maxey,Ken Richardson,3113.0
2701999,Jasper 01,2615,1283,1330,2.0,1523,227,2290.0,2019,,865,49.06309751434034,50.860420650095605,0.0764818355640535,58.24091778202677,8.680688336520076,33.07839388145315,87.5717017208413,2021.0,Jasper County School District,Jasper County School District,D,10942 N. Jacob Smart Blvd.,Ridgeland,SC,29936.0,PK-12,2664.0,843-489-8892,www.jcsd.net,Dr. Rechel Anderson,Dr. Rechel Anderson,Carolyn Bolden,169.0
2801999,Kershaw 01,10652,5119,5532,1.0,2748,6415,6438.0,2019,,1489,48.056702966579046,51.93390912504694,0.0093879083740142,25.79797221179121,60.22343221930154,13.978595568907249,60.43935411190387,2021.0,Kershaw County School District,Kershaw County School District,D,2029 West DeKalb Street,Camden,SC,29020.0,PK-12,10763.0,803-432-8416,www.kcsdschools.net,Dr. Shane Robbins,Dr. Shane Robbins,Dr. James P. Smith,684.0
2901999,Lancaster 01,13501,6562,6938,1.0,3555,7979,7388.0,2019,,1967,48.60380712539812,51.38878601585068,0.0074068587512036,26.33138286052885,59.099325975853645,14.569291163617509,54.7218724538923,2021.0,Lancaster,Lancaster,D,300 South Catawba Street,Lancaster,SC,29720.0,PK-12,13940.0,8032894885,www.lancastercsd.com,Jonathan Phipps,Jonathan Phipps,Robert Parker,904.0
3055999,Laurens 55,5594,2695,2899,0.0,1658,3059,4035.0,2019,,877,48.17661780479085,51.82338219520916,0.0,29.63889882016446,54.68358956024312,15.67751161959242,72.1308544869503,2021.0,Laurens County School District 55,Laurens County School District 55,D,301 Hillcrest Drive,Laurens,SC,29360.0,PK-12,5333.0,864-984-3568,www.laurens55.org,Dr. Ameca Thomas,Dr. Ameca Thomas,Mrs. Cathy Little,388.0
3056999,Laurens 56,3035,1508,1527,0.0,1124,1578,2410.0,2019,,333,49.68698517298188,50.31301482701812,0.0,37.03459637561779,51.99341021416804,10.971993410214168,79.40691927512356,2021.0,Laurens County School District 56,Laurens County School District 56,D,211 N. Broad Street Suite B,Clinton,SC,29325.0,PK-12,2827.0,864-833-0800,https://www.lcsd56.org/,Dr. David C. O'Shields,Dr. David C. O'Shields,Jim Barton,194.0
3101999,Lee 01,1797,861,936,0.0,1616,124,1619.0,2019,,45,47.91318864774624,52.08681135225376,0.0,89.92765720645521,6.900389538119088,2.504173622704508,90.0946021146355,2021.0,Lee County School District,Lee County School District,D,310 Roland Street,"Bishopville, South Carolina",SC,29010.0,PK-12,1565.0,803-484-5327,www.leeschoolsk12.org,"Bernard McDaniel, Sr.","Bernard McDaniel, Sr.",Ms. Sylvia Scott,85.0
3201999,Lexington 01,26795,13075,13720,0.0,3206,19441,11944.0,2019,,4148,48.79641724202276,51.20358275797724,0.0,11.96491882813958,72.55458107855944,15.48050009330099,44.5754805000933,2021.0,Lexington County School District One,Lexington County School District One,D,100 Tarrar Springs Road NA,Lexington,SC,29072.0,PK-12,27072.0,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Dr. Gregory Little,Anne Marie Green,1959.0
3202999,Lexington 02,8893,4308,4585,0.0,2873,3621,6660.0,2019,,2399,48.442595299673904,51.5574047003261,0.0,32.30630833239626,40.71741819408523,26.976273473518496,74.89036320701675,2021.0,Lexington School District Two,Lexington School District Two,D,715 Ninth Street,West Columbia,SC,29169.0,PK-12,8582.0,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Dr. Nicolas Wade,Christina Rucker,636.0
3203999,Lexington 03,2082,1035,1047,0.0,661,1077,1484.0,2019,,344,49.71181556195965,50.28818443804035,0.0,31.74831892411143,51.72910662824207,16.522574447646495,71.2776176753122,2021.0,Lexington County School District Three,Lexington County School District Three,D,338 West Columbia Avenue,Batesburg-Leesville,SC,29006.0,PK-12,2020.0,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Dr. Ashley Atkinson,Craig Caughman,160.0
3204999,Lexington 04,3451,1654,1797,0.0,655,1979,2767.0,2019,,817,47.92813677195016,52.07186322804984,0.0,18.98000579542162,57.34569689944944,23.674297305128945,80.1796580701246,2021.0,Lexington School District Four,Lexington School District Four,D,607 East Fifth Street,Swansea,SC,29160.0,PK-12,3245.0,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.","Robert Maddox, Jr., Ed. D.",Brad Frick,224.0
3205999,Lexington 05,17398,8540,8858,0.0,4806,10026,7385.0,2019,,2566,49.08610185078744,50.91389814921256,0.0,27.62386481204736,57.62731348430854,14.748821703644095,42.44740774801701,2021.0,School District Five Of Lexington & Richland Count,School District Five Of Lexington & Richland Count,D,1020 Dutch Fork Rd.,Irmo,SC,29036.0,PK-12,16780.0,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Dr. Christina S. Melton,Mrs. Jan Hammond,1332.0
3301999,McCormick 01,674,328,346,0.0,528,128,562.0,2019,,18,48.6646884272997,51.33531157270029,0.0,78.33827893175074,18.991097922848667,2.6706231454005933,83.38278931750742,2021.0,Mccormick County School District,Mccormick County School District,D,821 North Mine Street,McCormick,SC,29835.0,PK-12,657.0,8648520639,http://mccormick.k12.sc.us,Dr. Jaime Hembree,Dr. Jaime Hembree,Verteema Chiles,51.0
3410999,Marion 10,4374,2140,2234,0.0,3340,761,3979.0,2019,,273,48.9254686785551,51.07453132144491,0.0,76.36031092821216,17.398262459990853,6.241426611796983,90.96936442615456,2021.0,Marion County School District,Marion County School District,D,719 N Main Street,Marion,SC,29571.0,PK-12,4150.0,843-423-1811,https://www.marion.k12.sc.us/,Dr. Kandace Bethea,Dr. Kandace Bethea,Ogleretta White,301.0
3501999,Marlboro 01,3877,1881,1996,0.0,2296,1116,3284.0,2019,,465,48.51689450606138,51.48310549393861,0.0,59.22104720144442,28.785143151921588,11.993809646633997,84.70466855816353,2021.0,Marlboro County School District,Marlboro County School District,D,122 Broad Street,Bennettsville,SC,29512.0,PK-12,3667.0,8434794016,http://www.marlboro.k12.sc.us/,Dr. Gregory McCord,Dr. Gregory McCord,Larry McNeil,218.0
3601999,Newberry 01,5934,2890,3044,0.0,2028,2692,4211.0,2019,,1214,48.70239298955173,51.29760701044827,0.0,34.17593528816987,45.36568924839906,20.458375463431075,70.96393663633299,2021.0,School District Of Newberry County,School District Of Newberry County,D,3419 Main Street,Newberry,SC,29108.0,PK-12,5760.0,8039248200,www.newberry.k12.sc.us,Jim Suber,Jim Suber,Lucy Ann Meetze,447.0
3701999,Oconee 01,10470,5089,5381,0.0,958,7868,6849.0,2019,,1644,48.60553963705826,51.39446036294174,0.0,9.149952244508118,75.14804202483285,15.702005730659026,65.41547277936964,2021.0,School District Of Oconee County,School District Of Oconee County,D,414 S. Pine St.,Walhalla,SC,29691.0,PK-12,10168.0,864-886-4400,https://www.sdoc.org/,Dr. Michael Thorsland,Dr. Michael Thorsland,Denise McCormick,777.0
3803999,Orangeburg 03,2558,1280,1278,0.0,2226,231,2292.0,2019,,101,50.03909304143862,49.960906958561374,0.0,87.02111024237685,9.030492572322126,3.948397185301016,89.60125097732605,,,,,,,,,,,,,,,,
3804999,Orangeburg 04,3488,1713,1775,0.0,1585,1631,2762.0,2019,,272,49.11123853211009,50.88876146788991,0.0,45.44151376146789,46.76032110091743,7.79816513761468,79.18577981651376,,,,,,,,,,,,,,,,
3805999,Orangeburg 05,6326,3098,3228,0.0,5508,441,5427.0,2019,,377,48.9724944672779,51.027505532722095,0.0,87.06923806512805,6.971229845083782,5.959532089788175,85.78880809358205,,,,,,,,,,,,,,,,
3901999,Pickens 01,16121,7861,8260,0.0,1115,12595,9598.0,2019,,2411,48.76248371689101,51.23751628310899,0.0,6.916444389305874,78.12790769803361,14.955647912660504,59.53724955027604,2021.0,School District Of Pickens County,School District Of Pickens County,D,1348 Griffin Mill Road,Easley,SC,29640.0,PK-12,15689.0,(864) 397-1000,http://www.pickens.k12.sc.us/,Dr. Daniel B. Merck,Dr. Daniel B. Merck,Mr. Shannon Haskett,1009.0
4001999,Richland 01,23445,11610,11834,1.0,16311,4461,17681.0,2019,,2673,49.520153550863725,50.47558114736618,0.0042653017701002,69.57133717210493,19.027511196417144,11.401151631477926,75.41480059714225,2021.0,Richland School District One,Richland School District One,D,1616 Richland Street,Columbia,SC,29201.0,PK-12,22202.0,8032317000,www.richlandone.org,Dr. Craig Witherspoon,Dr. Craig Witherspoon,Mr. Aaron Bishop,1922.0
4002999,Richland 02,28374,14022,14352,0.0,17014,5964,15316.0,2019,,5395,49.41848170860647,50.581518291393536,0.0,59.9633467258758,21.019242968915204,19.013885951927826,53.97899485444421,2021.0,Richland School District Two,Richland School District Two,D,763 Fashion Drive,Columbia,SC,29229.0,PK-12,27761.0,803-787-1910,www.richland2.org,Dr. Baron R. Davis,Dr. Baron R. Davis,Mr. James Manning,1960.0
4101999,Saluda 01,2252,1082,1170,0.0,508,816,1670.0,2019,,928,48.0461811722913,51.95381882770871,0.0,22.55772646536412,36.234458259325045,41.20781527531084,74.1563055062167,2021.0,Saluda,Saluda,D,404 North Wise Road,Saluda,SC,29138.0,PK-12,2315.0,,,Dr. Harvey Livingston,Dr. Harvey Livingston,Dr. Kathy Coleman,154.0
4201999,Spartanburg 01,5178,2439,2739,0.0,356,4103,2942.0,2019,,719,47.103128621089226,52.89687137891078,0.0,6.875241405948243,79.23908845113944,13.88567014291232,56.81730397837003,2021.0,Spartanburg School District One,Spartanburg School District One,D,121 Wheeler Street,Campobello,SC,29322.0,PK-12,5047.0,864-472-2846,https://www.spart1.org/,"Ronald W. Garner, Ed. D.","Ronald W. Garner, Ed. D.",Travis Sloan,351.0
4202999,Spartanburg 02,10296,5016,5280,0.0,1265,7147,5820.0,2019,,1884,48.71794871794872,51.28205128205128,0.0,12.286324786324784,69.41530691530691,18.2983682983683,56.52680652680653,2021.0,Spartanburg School District Two,Spartanburg School District Two,D,3231 Old Furnace Rd,Chesnee,SC,29323.0,PK-12,10459.0,864-578-0128,https://www.spart2.org,Mr. Lance Radford,Mr. Lance Radford,Mr. Brandon McKillop,628.0
4203999,Spartanburg 03,2851,1334,1517,0.0,412,2028,2026.0,2019,,411,46.79059978954753,53.20940021045247,0.0,14.451069800070153,71.1329358119958,14.415994387934058,71.0627849877236,2021.0,Spartanburg School District Three,Spartanburg School District Three,D,3535 Clifton Glendale Road,Spartanburg,SC,29307.0,PK-12,2629.0,864-279-6000,www.spartanburg3.org,Mr. Kenny Blackwood,Mr. Kenny Blackwood,Mr. Chris Jolley,184.0
4204999,Spartanburg 04,2880,1394,1486,0.0,376,2007,1901.0,2019,,497,48.40277777777778,51.59722222222223,0.0,13.055555555555555,69.6875,17.256944444444443,66.00694444444444,2021.0,Spartanburg School District Four,Spartanburg School District Four,D,118 McEdco Road ,Woodruff,SC,29388.0,PK-12,2718.0,864-476-3186,https://www.spartanburg4.org/,Dr. W. Rallie Liston,Dr. W. Rallie Liston,Mr. Melvin Brewton,172.0
4205999,Spartanburg 05,8802,4271,4531,0.0,1614,5445,4716.0,2019,,1743,48.523062940240855,51.476937059759145,0.0,18.33674164962509,61.86094069529653,19.80231765507839,53.578732106339466,2021.0,Spartanburg School District 5,Spartanburg School District 5,D,Spartanburg School District Five 100 North Danzler Road,Duncan,SC,29334.0,PK-12,9028.0,864-949-2350,www.spart5.net,Dr. Randall Gary,Dr. Randall Gary,Mrs. Julie McMakin,642.0
4206999,Spartanburg 06,11422,5511,5911,0.0,3373,4720,7570.0,2019,,3329,48.248993171073366,51.75100682892664,0.0,29.530730169847665,41.32376116266853,29.145508667483806,66.27560847487305,2021.0,Spartanburg County School District Six,Spartanburg County School District Six,D,1390 Cavalier Way,Roebuck,SC,29376.0,PK-12,11254.0,864-576-4212,www.spart6.org,Dr. Darryl Owings,Dr. Darryl Owings,Mr. Lynn Harris,755.0
4207999,Spartanburg 07,7653,3780,3873,0.0,4062,2371,5523.0,2019,,1220,49.39239513916112,50.60760486083888,0.0,53.07722461779695,30.98131451718281,15.941460865020254,72.16777734221874,2021.0,Spartanburg School District Seven,Spartanburg School District Seven,D,610 Dupre Drive ,Spartanburg,SC,29307.0,PK-12,7052.0,864-594-4400,www.spartanburg7.org,Mr. Jeff Stevens,Mr. Jeff Stevens,Mr. Sanders Lee,655.0
4301999,Sumter 01,16335,8070,8265,0.0,10016,4924,12104.0,2019,,1395,49.403122130394856,50.59687786960514,0.0,61.31619222528314,30.1438628711356,8.539944903581267,74.09856137128864,2021.0,Sumter Schools,Sumter Schools,D,1345 Wilson Hall Road,Sumter,SC,29151.0,PK-12,15586.0,8034696900,http://sumterschools.net/,Dr. Penelope Martin-Knox,Dr. Penelope Martin-Knox,Dr. Barbara R. Jackson,935.0
4401999,Union 01,3964,1913,2051,0.0,1428,2136,3057.0,2019,,399,48.25933400605449,51.74066599394551,0.0,36.02421796165489,53.884964682139255,10.065590312815338,77.11907164480323,2021.0,Union County Schools,Union County Schools,D,130 West Main Street,Union,SC,29379.0,PK-12,3814.0,864-429-1740,www.union.k12.sc.us,Mr. Joey Haney,Mr. Joey Haney,Mr. Gene Lipsey,269.0
4501999,Williamsburg 01,3468,1694,1774,0.0,3179,174,3135.0,2019,,115,48.84659746251442,51.15340253748558,0.0,91.66666666666666,5.017301038062284,3.3160322952710493,90.39792387543253,2021.0,Williamsburg County School District,Williamsburg County School District,D,500 N. Academy Street,Kingstree,SC,29556.0,PK-12,3194.0,843-355-5571,www.wcsd.k12.sc.us,Dr. Rose H. Wilder,Dr. Rose H. Wilder,,198.0
4601999,York 01,5160,2514,2646,0.0,949,3405,3490.0,2019,,806,48.72093023255814,51.27906976744187,0.0,18.39147286821705,65.98837209302324,15.62015503875969,67.63565891472868,2021.0,York School District One,York School District One,D,1475 East Liberty St,York,SC,29745.0,PK-12,4889.0,803-684-9916,www.york.k12.sc.us,Kelly Coxe,Kelly Coxe,Diane Howell,362.0
4602999,York 02,7977,3808,4169,0.0,791,6070,2817.0,2019,,1116,47.73724457816222,52.26275542183778,0.0,9.91600852450796,76.09376958756424,13.990221887927792,35.31402783001128,2021.0,Clover School District (York 2),Clover School District (York 2),D,604 Bethel Street,Clover,SC,29710.0,PK-12,8372.0,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Dr. Sheila Quinn,Mack McCarter,594.0
4603999,York 03,17556,8544,9012,0.0,7008,7640,10666.0,2019,,2908,48.66712235133288,51.33287764866712,0.0,39.91797676008203,43.51788562314879,16.564137616769194,60.75415812257917,2021.0,Rock Hill School District (York 3),Rock Hill School District (York 3),D,386 E. Black St.,Rock Hill,SC,29730.0,PK-12,16652.0,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Dr. William Cook,Helena Miller,1265.0
4604999,York 04,16187,7987,8200,0.0,1688,11112,3396.0,2019,,3387,49.34206461975659,50.6579353802434,0.0,10.428121331933031,68.6476802372274,20.924198430839564,20.97979860381788,2021.0,Fort Mill School District - York 4,Fort Mill School District - York 4,D,2233 Deerfield Dr.,Fort Mill,SC,29715.0,PK-12,16883.0,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.","James N. Epps, Jr. Ph.D.",Kristy Spears,1225.0
4701999,SC Public Charter School District,19159,9816,9341,2.0,4473,11494,9504.0,2019,,3191,51.23440680620074,48.755154235607286,0.0104389581919724,23.346729996346365,59.99269272926562,16.65535779529203,49.60592932825304,2021.0,South Carolina Public Charter School District,South Carolina Public Charter School District,D,1824 Barnwell 29201,Columbia,SC,29201.0,PK-12,15773.0,8039609686,sccharter.org,Chris Neeley,Chris Neeley,John Payne,1096.0
4801999,Charter Institute at Erskine,8195,4313,3882,0.0,1871,5187,4755.0,2019,,1137,52.62965222696766,47.370347773032336,0.0,22.830994508846857,63.29469188529592,13.87431360585723,58.023184868822455,2021.0,Charter Institute At Erskine,Charter Institute At Erskine,D,1201 Main Street Ste. 300,Columbia,SC,29201.0,PK-12,23750.0,8038492465,https://erskinecharters.org/,Cameron Runyan,Cameron Runyan,Robert Gustafson,919.0
5207999,SC School for the Deaf and the Blind,210,103,107,0.0,89,82,184.0,2019,,39,49.04761904761904,50.95238095238095,0.0,42.38095238095238,39.04761904761905,18.571428571428573,87.61904761904762,2021.0,SC School For The Deaf And The Blind,SC School For The Deaf And The Blind,D,,,,,PK-12,173.0,,,,,,92.0
5208999,Department of Juvenile Justice,528,74,454,0.0,349,140,353.0,2019,,39,14.015151515151514,85.98484848484848,0.0,66.09848484848484,26.51515151515152,7.386363636363637,66.85606060606061,2021.0,South Carolina Department Of Juvenile Justice,South Carolina Department Of Juvenile Justice,D,220 Executive Center,Columbia,SC,29210.0,5-12,376.0,803-896-9110,https://djj.sc.gov/,Floyd Lyles,Floyd Lyles,Director Freddie Pough,59.0
5209999,Department of Corrections,601,29,571,1.0,438,133,436.0,2019,,30,4.825291181364393,95.00831946755407,0.1663893510815307,72.87853577371048,22.129783693843592,4.991680532445924,72.54575707154743,,,,,,,,,,,,,,,,
5364999,Governor's School for the Arts and Humanities,221,143,78,0.0,33,152,43.0,2019,,36,64.70588235294117,35.294117647058826,0.0,14.93212669683258,68.77828054298642,16.289592760180994,19.457013574660635,2021.0,SC Governor's School For The Arts And Humanities,SC Governor's School For The Arts And Humanities,D,15 University Street,Greenville,SC,29601.0,10-12,228.0,864-282-3777,www.scgsah.org,Cedric Adderley,Cedric Adderley,Chad Prosser,8.0
5395999,Governor's School for Science and Mathematics,265,132,133,0.0,26,171,44.0,2019,,68,49.81132075471698,50.18867924528302,0.0,9.811320754716984,64.52830188679245,25.660377358490567,16.60377358490566,2021.0,SC Governor's School for Science and Mathematics,SC Governor's School for Science and Mathematics,D,401 Railroad Avenue,Hartsville,SC,29550.0,11-12,261.0,843-383-3900,www.scgssm.org,Mr. Daniel S. Dorsel,Mr. Daniel S. Dorsel,Mr. Robert Brown,24.0
160999,Abbeville 60,2986,1414,1572,0.0,1018,1844,,2018,69.05,124,47.35432016075017,52.64567983924984,0.0,34.09243134628265,61.75485599464167,4.152712659075687,,2021.0,Abbeville County School District,Abbeville County School District,D,400 Greenville St,Abbeville,SC,29620.0,PK-12,2924.0,864-366-5427,acsdsc.org,Dr. Mason Gary,Dr. Mason Gary,Brad Evans,223.0
201999,Aiken 01,24295,11658,12632,5.0,8278,12321,,2018,62.67,3696,47.98518213624202,51.994237497427456,0.0205803663305206,34.072854496810045,50.714138711669065,15.21300679152089,,2021.0,Aiken County Public School District,Aiken County Public School District,D,1000 Brookhaven Drive,Aiken,SC,29803.0,PK-12,22538.0,803-641-2428,http://www.acpsd.net,Mr. King Laurence,Mr. King Laurence,Dr. John Bradley,1546.0
301999,Allendale 01,1142,568,574,0.0,1071,32,,2018,92.76,39,49.73730297723292,50.26269702276708,0.0,93.78283712784588,2.8021015761821366,3.4150612959719786,,2021.0,Allendale County Schools,Allendale County Schools,D,3249 Allendale-Fairfax Hwy,Fairfax,SC,29827.0,PK-12,1071.0,8035844603,https://www.acs.k12.sc.us/,Dr. Margaret Gilmore,Dr. Margaret Gilmore,Not applicable,79.0
